epoch,loss,output_0_accuracy,output_0_loss,output_10_accuracy,output_10_loss,output_11_accuracy,output_11_loss,output_12_accuracy,output_12_loss,output_13_accuracy,output_13_loss,output_14_accuracy,output_14_loss,output_15_accuracy,output_15_loss,output_16_accuracy,output_16_loss,output_17_accuracy,output_17_loss,output_18_accuracy,output_18_loss,output_19_accuracy,output_19_loss,output_1_accuracy,output_1_loss,output_20_accuracy,output_20_loss,output_21_accuracy,output_21_loss,output_22_accuracy,output_22_loss,output_23_accuracy,output_23_loss,output_24_accuracy,output_24_loss,output_2_accuracy,output_2_loss,output_3_accuracy,output_3_loss,output_4_accuracy,output_4_loss,output_5_accuracy,output_5_loss,output_6_accuracy,output_6_loss,output_7_accuracy,output_7_loss,output_8_accuracy,output_8_loss,output_9_accuracy,output_9_loss,val_loss,val_output_0_accuracy,val_output_0_loss,val_output_10_accuracy,val_output_10_loss,val_output_11_accuracy,val_output_11_loss,val_output_12_accuracy,val_output_12_loss,val_output_13_accuracy,val_output_13_loss,val_output_14_accuracy,val_output_14_loss,val_output_15_accuracy,val_output_15_loss,val_output_16_accuracy,val_output_16_loss,val_output_17_accuracy,val_output_17_loss,val_output_18_accuracy,val_output_18_loss,val_output_19_accuracy,val_output_19_loss,val_output_1_accuracy,val_output_1_loss,val_output_20_accuracy,val_output_20_loss,val_output_21_accuracy,val_output_21_loss,val_output_22_accuracy,val_output_22_loss,val_output_23_accuracy,val_output_23_loss,val_output_24_accuracy,val_output_24_loss,val_output_2_accuracy,val_output_2_loss,val_output_3_accuracy,val_output_3_loss,val_output_4_accuracy,val_output_4_loss,val_output_5_accuracy,val_output_5_loss,val_output_6_accuracy,val_output_6_loss,val_output_7_accuracy,val_output_7_loss,val_output_8_accuracy,val_output_8_loss,val_output_9_accuracy,val_output_9_loss
25,5.99157190322876,0.9723242521286011,0.07426059246063232,0.9778773188591003,0.062084853649139404,0.9478728175163269,0.13249504566192627,0.8991491198539734,0.24150072038173676,0.842185378074646,0.3778497278690338,0.8321540355682373,0.4097096025943756,0.973578155040741,0.07087280601263046,0.9044334888458252,0.2298114001750946,0.8853560090065002,0.2837725579738617,0.8233765959739685,0.4241878092288971,0.8489924073219299,0.3648538589477539,0.9484102129936218,0.13306652009487152,0.9673981070518494,0.0893150046467781,0.9212718605995178,0.19683650135993958,0.866995096206665,0.3238113522529602,0.8174653053283691,0.444784551858902,0.8508732914924622,0.37015393376350403,0.9234213829040527,0.1946338713169098,0.8787281513214111,0.3091040551662445,0.9835199117660522,0.05303472653031349,0.976533830165863,0.05916846543550491,0.9534258842468262,0.12052392214536667,0.8892073631286621,0.26753780245780945,0.8419166803359985,0.3683958649635315,0.8437975645065308,0.38842371106147766,6.319512367248535,0.97170490026474,0.08389299362897873,0.9699140191078186,0.10229279845952988,0.9498567581176758,0.1298217922449112,0.902220606803894,0.24797526001930237,0.8470630645751953,0.37380343675613403,0.8438395261764526,0.4141286611557007,0.9795845150947571,0.06695401668548584,0.9065186381340027,0.26372745633125305,0.8753581643104553,0.3281032145023346,0.8359599113464355,0.43836086988449097,0.8692693114280701,0.34536436200141907,0.9452005624771118,0.18505391478538513,0.9638252258300781,0.0968758761882782,0.921561598777771,0.22957439720630646,0.8681948184967041,0.34019631147384644,0.8298710584640503,0.4338124990463257,0.8707020282745361,0.3542810082435608,0.9255014061927795,0.23265914618968964,0.8853868246078491,0.29539066553115845,0.9813753366470337,0.052757564932107925,0.9835243821144104,0.060460664331912994,0.9498567581176758,0.14738626778125763,0.8800143003463745,0.2961408197879791,0.8406160473823547,0.410505086183548,0.8459885120391846,0.40416985750198364
26,5.64321756362915,0.9739363789558411,0.06884963065385818,0.9800268411636353,0.054298363626003265,0.950291097164154,0.12223823368549347,0.9040752053260803,0.22590728104114532,0.8457680344581604,0.3601891100406647,0.8376175761222839,0.39750587940216064,0.9745633602142334,0.0665346160531044,0.9101656675338745,0.2197333574295044,0.8883116841316223,0.27872341871261597,0.8409314751625061,0.4076763391494751,0.8625168204307556,0.3476231098175049,0.9526197910308838,0.1221543475985527,0.9677563905715942,0.08287426829338074,0.9330049157142639,0.17661716043949127,0.8778325319290161,0.3019941449165344,0.8217644691467285,0.43026572465896606,0.8611733317375183,0.34323325753211975,0.9305866360664368,0.17592498660087585,0.8888490796089172,0.2834058105945587,0.9836990833282471,0.050416477024555206,0.9797581434249878,0.05302562192082405,0.9536945819854736,0.11452708393335342,0.8952978253364563,0.24682965874671936,0.8531123995780945,0.34605908393859863,0.8520376086235046,0.3680627942085266,5.717398643493652,0.9734957218170166,0.07521029561758041,0.9734957218170166,0.08392325043678284,0.9645415544509888,0.11354692280292511,0.9083094596862793,0.2358255386352539,0.8574498295783997,0.34685537219047546,0.8681948184967041,0.36408206820487976,0.9795845150947571,0.05849804729223251,0.9090257883071899,0.2446964830160141,0.8882521390914917,0.29637253284454346,0.855659008026123,0.39624643325805664,0.8782234787940979,0.31654226779937744,0.948782205581665,0.15124328434467316,0.968123197555542,0.08947432786226273,0.9233524203300476,0.20053578913211823,0.8710601925849915,0.3202657103538513,0.8481375575065613,0.4025433361530304,0.8810888528823853,0.331476092338562,0.9251432418823242,0.2069435715675354,0.9104584455490112,0.26240018010139465,0.9856733679771423,0.04661362245678902,0.9835243821144104,0.05955381691455841,0.9566618800163269,0.13061678409576416,0.8982807993888855,0.25773489475250244,0.8553008437156677,0.3706746995449066,0.8610315322875977,0.37139514088630676
27,5.334705829620361,0.9785042405128479,0.060544438660144806,0.9802955389022827,0.053138040006160736,0.9540528655052185,0.11287510395050049,0.909538745880127,0.22043797373771667,0.8524854183197021,0.3460828363895416,0.8463054299354553,0.37407371401786804,0.9786834120750427,0.060355044901371,0.9177787899971008,0.20243632793426514,0.8949395418167114,0.2594314217567444,0.8458576202392578,0.38631436228752136,0.8727272748947144,0.31830084323883057,0.9555754661560059,0.11261775344610214,0.9690102934837341,0.07955776154994965,0.9348857998847961,0.16615930199623108,0.8808777332305908,0.29115501046180725,0.8367218971252441,0.4014738202095032,0.8722794651985168,0.32448282837867737,0.9373040795326233,0.16792796552181244,0.8918943405151367,0.27491089701652527,0.9838781952857971,0.04825250804424286,0.9802060127258301,0.05010034143924713,0.9562919735908508,0.1073920875787735,0.9084639549255371,0.2255774736404419,0.8626063466072083,0.33525505661964417,0.8566950559616089,0.3559378683567047,5.54139518737793,0.9745702147483826,0.07465637475252151,0.9709885120391846,0.0953744649887085,0.9641833901405334,0.10779814422130585,0.9161891341209412,0.2216002494096756,0.8671203255653381,0.3293916881084442,0.8714183568954468,0.34955647587776184,0.9810171723365784,0.05716881528496742,0.9176217913627625,0.22569908201694489,0.8929083347320557,0.29446813464164734,0.8560171723365784,0.3833572566509247,0.8792979717254639,0.3129074275493622,0.9469913840293884,0.15853315591812134,0.9720630645751953,0.08343648165464401,0.9272922873497009,0.19488359987735748,0.8853868246078491,0.3019375503063202,0.8413323760032654,0.401274710893631,0.8825215101242065,0.312958687543869,0.9305157661437988,0.20516356825828552,0.9104584455490112,0.24519501626491547,0.9838825464248657,0.046927131712436676,0.9831662178039551,0.058286432176828384,0.9566618800163269,0.12936684489250183,0.8997134566307068,0.24878640472888947,0.8610315322875977,0.3591838479042053,0.8653295040130615,0.35759612917900085
28,5.03472375869751,0.9799373149871826,0.054633401334285736,0.9837886095046997,0.04749014601111412,0.9579041600227356,0.10708180069923401,0.9184952974319458,0.19903573393821716,0.8672637939453125,0.32022956013679504,0.8589341640472412,0.3530674874782562,0.9799373149871826,0.05453254655003548,0.9205552935600281,0.19564276933670044,0.9019256830215454,0.24051575362682343,0.8517689108848572,0.36879730224609375,0.8712942004203796,0.31475192308425903,0.9596059322357178,0.10480781644582748,0.9723242521286011,0.07518298923969269,0.9342588186264038,0.16485223174095154,0.8885803818702698,0.2715266942977905,0.8470219373703003,0.383541464805603,0.8755037784576416,0.31374654173851013,0.9395431876182556,0.16043637692928314,0.9014778137207031,0.24944667518138885,0.9854903817176819,0.045485299080610275,0.9819973111152649,0.0474441796541214,0.9615763425827026,0.09783744812011719,0.9086430668830872,0.22295591235160828,0.8669055104255676,0.316356897354126,0.8698611855506897,0.3297339379787445,5.445155620574951,0.9745702147483826,0.08227091282606125,0.9731375575065613,0.09221670776605606,0.9602435827255249,0.1091834083199501,0.9194126129150391,0.21576200425624847,0.8746418356895447,0.32556021213531494,0.8764326572418213,0.3385724127292633,0.9820916652679443,0.058406636118888855,0.9197707772254944,0.22936075925827026,0.8972063064575195,0.2845555543899536,0.8606733679771423,0.38628968596458435,0.8850286602973938,0.3022373914718628,0.954512894153595,0.15047213435173035,0.9709885120391846,0.08330857008695602,0.9358882308006287,0.1888815313577652,0.8936246633529663,0.2907068133354187,0.8599570393562317,0.37507936358451843,0.8882521390914917,0.2974017560482025,0.9330229163169861,0.20927448570728302,0.9133237600326538,0.23939953744411469,0.985315203666687,0.04751032963395119,0.9831662178039551,0.0590301975607872,0.9588108658790588,0.1249733716249466,0.9018624424934387,0.2547048032283783,0.8649713397026062,0.36873024702072144,0.8782234787940979,0.34368741512298584
29,4.653102397918701,0.9817286133766174,0.051625773310661316,0.9860277771949768,0.041070569306612015,0.9608598351478577,0.09731446206569672,0.9236005544662476,0.1839396059513092,0.8721898794174194,0.30602091550827026,0.8681594133377075,0.32609859108924866,0.9837886095046997,0.046074021607637405,0.9292431473731995,0.18429146707057953,0.9063143730163574,0.22980907559394836,0.8636811375617981,0.3458855450153351,0.8873264789581299,0.284330278635025,0.9618450403213501,0.0966334417462349,0.977250337600708,0.06322114914655685,0.9448275566101074,0.14749617874622345,0.9033586978912354,0.24469751119613647,0.8575906753540039,0.35195547342300415,0.88768470287323,0.28578221797943115,0.9442902207374573,0.150831937789917,0.9072995781898499,0.23023685812950134,0.9861173033714294,0.040158145129680634,0.9846842885017395,0.041038163006305695,0.9621137380599976,0.09437797218561172,0.9135692119598389,0.206341952085495,0.8805195093154907,0.295050710439682,0.8768472671508789,0.31248408555984497,5.02999210357666,0.9810171723365784,0.06991923600435257,0.9777936935424805,0.08502668142318726,0.9634670615196228,0.09438306838274002,0.922636091709137,0.20751236379146576,0.8864613175392151,0.29087433218955994,0.8732091784477234,0.33528992533683777,0.9845988750457764,0.05288517847657204,0.9240687489509583,0.21104273200035095,0.8968481421470642,0.2631117105484009,0.8638968467712402,0.3622910976409912,0.8814470171928406,0.28362011909484863,0.9559455513954163,0.1380346268415451,0.9774355292320251,0.07075491547584534,0.9423352479934692,0.1714974343776703,0.9015042781829834,0.2698118984699249,0.8699856996536255,0.348812460899353,0.8997134566307068,0.28298449516296387,0.9366045594215393,0.18688635528087616,0.9190544486045837,0.22624817490577698,0.9849570393562317,0.04346826672554016,0.9849570393562317,0.051286015659570694,0.9606017470359802,0.11112933605909348,0.9147564172744751,0.22615160048007965,0.8789398074150085,0.3314002752304077,0.8792979717254639,0.32440054416656494
30,4.460241794586182,0.9830721020698547,0.04834524914622307,0.9856694936752319,0.041656479239463806,0.9650694131851196,0.0896841287612915,0.9284370541572571,0.1805916726589203,0.8846395015716553,0.28749287128448486,0.8740707635879517,0.3147300183773041,0.9824451208114624,0.050271954387426376,0.9316614270210266,0.168930321931839,0.9133005142211914,0.21826790273189545,0.8601880669593811,0.34369999170303345,0.8891177773475647,0.2786142826080322,0.9690998792648315,0.08586494624614716,0.9776981472969055,0.06150694563984871,0.9446484446525574,0.13980011641979218,0.9070308804512024,0.23397722840309143,0.866995096206665,0.33558714389801025,0.8901925683021545,0.27418282628059387,0.9481415152549744,0.13919085264205933,0.9087326526641846,0.2310558259487152,0.9868338704109192,0.0411040373146534,0.9845947027206421,0.04073473438620567,0.9669502973556519,0.08461547642946243,0.9232422709465027,0.1914358288049698,0.8845499157905579,0.2885535955429077,0.8791760206222534,0.2932020127773285,4.733168125152588,0.9799426794052124,0.0637119710445404,0.9774355292320251,0.08168274909257889,0.9695558547973633,0.08419187366962433,0.9294412732124329,0.19640356302261353,0.8904011249542236,0.2869608998298645,0.9040114879608154,0.2884107828140259,0.9845988750457764,0.05423826351761818,0.9348137378692627,0.19616533815860748,0.8997134566307068,0.26013296842575073,0.8742836713790894,0.34815430641174316,0.9015042781829834,0.2583158314228058,0.9631088972091675,0.12888504564762115,0.9788681864738464,0.06954079866409302,0.9484240412712097,0.1595637947320938,0.9115329384803772,0.25741466879844666,0.8796561360359192,0.3391302227973938,0.9075931310653687,0.26116693019866943,0.9430515766143799,0.17913293838500977,0.9308739304542542,0.2065466344356537,0.9881805181503296,0.03942200168967247,0.984240710735321,0.05142364650964737,0.9659742116928101,0.10777048766613007,0.9165472984313965,0.21280436217784882,0.8853868246078491,0.30766063928604126,0.8911174535751343,0.30404791235923767
31,4.254354000091553,0.9857590794563293,0.043623462319374084,0.9875503778457642,0.03651072084903717,0.9670398831367493,0.08827312290668488,0.9332736134529114,0.17119792103767395,0.8859829902648926,0.270234078168869,0.8848186135292053,0.2918299734592438,0.9838781952857971,0.04419955611228943,0.9338110089302063,0.16389425098896027,0.9163457155227661,0.21338658034801483,0.866995096206665,0.3291311264038086,0.8979848027229309,0.26067787408828735,0.966592013835907,0.08518684655427933,0.9780564308166504,0.058698780834674835,0.9504702091217041,0.13282153010368347,0.9083743691444397,0.22787800431251526,0.8674429059028625,0.32759302854537964,0.8999552130699158,0.25937411189079285,0.948051929473877,0.137537881731987,0.9195700883865356,0.21583062410354614,0.9862964749336243,0.03882048651576042,0.9871920943260193,0.03510863333940506,0.9680250883102417,0.08206403255462646,0.9244961738586426,0.18687061965465546,0.891177773475647,0.2726208567619324,0.8882220983505249,0.28214600682258606,4.5988078117370605,0.9803008437156677,0.057427383959293365,0.9781518578529358,0.07499255985021591,0.9695558547973633,0.08103864639997482,0.9283667802810669,0.19744634628295898,0.8939828276634216,0.28069818019866943,0.8982807993888855,0.28736618161201477,0.9838825464248657,0.04921463876962662,0.9297994375228882,0.19115985929965973,0.9036533236503601,0.24443073570728302,0.8775071501731873,0.3286214768886566,0.906876802444458,0.26341959834098816,0.9627507328987122,0.11563890427350998,0.9799426794052124,0.06369131803512573,0.9444842338562012,0.15829890966415405,0.9083094596862793,0.2526109516620636,0.8796561360359192,0.33265936374664307,0.9047278165817261,0.2622373402118683,0.940902590751648,0.17095127701759338,0.9294412732124329,0.19903205335140228,0.9885386824607849,0.03686504065990448,0.9878223538398743,0.04242248088121414,0.9663323760032654,0.10566475987434387,0.9305157661437988,0.2008829563856125,0.8828796744346619,0.30973508954048157,0.8925501704216003,0.304814875125885
32,4.088587760925293,0.9848634004592896,0.04300044849514961,0.9866546988487244,0.038442086428403854,0.9692789912223816,0.0778484046459198,0.9327362179756165,0.16601714491844177,0.8967308402061462,0.2554004490375519,0.8955665230751038,0.27864986658096313,0.9823555946350098,0.044036611914634705,0.9377518892288208,0.1579781025648117,0.9192118048667908,0.211572527885437,0.8752350807189941,0.3154430687427521,0.9003134965896606,0.25116369128227234,0.9709807634353638,0.0789606049656868,0.9777877330780029,0.05825245380401611,0.9516345858573914,0.12527470290660858,0.9081056714057922,0.2266327291727066,0.8757724761962891,0.3116341233253479,0.9013882875442505,0.2494451403617859,0.9519032835960388,0.12977808713912964,0.9207344651222229,0.20472176373004913,0.9868338704109192,0.039251986891031265,0.9860277771949768,0.03492630645632744,0.9699954986572266,0.07897230237722397,0.925302267074585,0.18062438070774078,0.8988804221153259,0.2577432692050934,0.8929690718650818,0.27260711789131165,4.606293678283691,0.9810171723365784,0.062431883066892624,0.9799426794052124,0.08116492629051208,0.9688395261764526,0.0842338427901268,0.934097409248352,0.18976545333862305,0.9007879495620728,0.2689777910709381,0.9025787711143494,0.27233049273490906,0.984240710735321,0.05167069286108017,0.9315902590751648,0.19839181005954742,0.9115329384803772,0.2569947838783264,0.8757163286209106,0.3255854547023773,0.9101002812385559,0.23881582915782928,0.9659742116928101,0.14222289621829987,0.9824498295783997,0.06402160227298737,0.9498567581176758,0.15486472845077515,0.9186962842941284,0.24664153158664703,0.887535810470581,0.31484270095825195,0.9097421169281006,0.24411433935165405,0.9380372762680054,0.18787932395935059,0.9323065876960754,0.20239056646823883,0.9871060252189636,0.03724158555269241,0.9871060252189636,0.05034909024834633,0.9674068689346313,0.11283176392316818,0.921561598777771,0.22678886353969574,0.8893266320228577,0.31415173411369324,0.9007879495620728,0.2922583818435669
33,3.901441812515259,0.9846842885017395,0.04145127534866333,0.9873712658882141,0.035156913101673126,0.969368577003479,0.07807152718305588,0.9370353817939758,0.15908442437648773,0.8956560492515564,0.2573172152042389,0.8957456350326538,0.270076721906662,0.9855799078941345,0.0389707125723362,0.9399910569190979,0.14994500577449799,0.925302267074585,0.1940523236989975,0.8840125203132629,0.2950761318206787,0.9092700481414795,0.23069000244140625,0.9709807634353638,0.0775020569562912,0.98163902759552,0.05250881612300873,0.953784167766571,0.12232476472854614,0.9150918126106262,0.21245895326137543,0.878907322883606,0.3022471070289612,0.9079265594482422,0.23369236290454865,0.9510971903800964,0.127330482006073,0.9244066476821899,0.19781672954559326,0.9885355830192566,0.03617898002266884,0.9873712658882141,0.03424635902047157,0.970801591873169,0.07655469328165054,0.9327362179756165,0.17045597732067108,0.8992387056350708,0.2513726055622101,0.8979848027229309,0.2555932402610779,4.345084190368652,0.986389696598053,0.05602933093905449,0.9792263507843018,0.08078151941299438,0.9706303477287292,0.08086938410997391,0.93767911195755,0.18087781965732574,0.9147564172744751,0.24253793060779572,0.9065186381340027,0.26546016335487366,0.9871060252189636,0.04565531387925148,0.9437679052352905,0.18585513532161713,0.9194126129150391,0.24349217116832733,0.8868194818496704,0.31367993354797363,0.9133237600326538,0.23016253113746643,0.9652578830718994,0.13178524374961853,0.9831662178039551,0.061473261564970016,0.9527220726013184,0.15108241140842438,0.9176217913627625,0.24276433885097504,0.8954154849052429,0.29840126633644104,0.9090257883071899,0.24134664237499237,0.9494985938072205,0.16897469758987427,0.9369627237319946,0.1880604773759842,0.9896131753921509,0.033952727913856506,0.9885386824607849,0.0435357466340065,0.9684813618659973,0.1079140156507492,0.9255014061927795,0.20318232476711273,0.9054441452026367,0.27595895528793335,0.9054441452026367,0.28024667501449585
34,3.6630566120147705,0.9876399636268616,0.03835204988718033,0.9877294898033142,0.03278727829456329,0.9727720618247986,0.06940189749002457,0.9411553740501404,0.14612755179405212,0.9070308804512024,0.23152197897434235,0.8956560492515564,0.25716647505760193,0.9866546988487244,0.0366339311003685,0.9463502168655396,0.13618816435337067,0.9296014308929443,0.17698852717876434,0.8864307999610901,0.2863031029701233,0.9085535407066345,0.22499287128448486,0.9740259647369385,0.06846436858177185,0.9808329343795776,0.04868979752063751,0.9586206674575806,0.11450948566198349,0.9218987822532654,0.20114009082317352,0.8901925683021545,0.28256693482398987,0.9151813983917236,0.21991290152072906,0.9540528655052185,0.12177359312772751,0.9296910166740417,0.18022339046001434,0.9881773591041565,0.033702582120895386,0.9855799078941345,0.03544940799474716,0.9715181589126587,0.07370014488697052,0.9327362179756165,0.16459105908870697,0.9089117646217346,0.22964516282081604,0.9028213024139404,0.24872373044490814,4.134061336517334,0.9831662178039551,0.05762345716357231,0.9820916652679443,0.07489476352930069,0.97170490026474,0.07832127064466476,0.9430515766143799,0.16487671434879303,0.9065186381340027,0.2451065480709076,0.9140400886535645,0.2592815160751343,0.9867478609085083,0.04700537025928497,0.9383954405784607,0.17078527808189392,0.920487105846405,0.22286604344844818,0.8911174535751343,0.3005577027797699,0.9140400886535645,0.2311585545539856,0.97170490026474,0.11341293156147003,0.984240710735321,0.05539071932435036,0.9559455513954163,0.13931582868099213,0.9233524203300476,0.22117170691490173,0.9015042781829834,0.28600943088531494,0.9118911027908325,0.23122601211071014,0.9509312510490417,0.1594764143228531,0.9391117691993713,0.17268063127994537,0.9896131753921509,0.03347860276699066,0.9881805181503296,0.04733353853225708,0.9688395261764526,0.09967238456010818,0.935171902179718,0.18728618323802948,0.9090257883071899,0.2653023600578308,0.9004297852516174,0.27517998218536377
35,3.562253952026367,0.9865651726722717,0.03619644045829773,0.9896103739738464,0.03156439587473869,0.9732198715209961,0.06919807195663452,0.9410658478736877,0.14471888542175293,0.9080161452293396,0.22857271134853363,0.9043439030647278,0.24721531569957733,0.9876399636268616,0.03787010908126831,0.9468876123428345,0.13761486113071442,0.9328258037567139,0.17226029932498932,0.8943125605583191,0.27101510763168335,0.9099865555763245,0.22243250906467438,0.976533830165863,0.06768890470266342,0.980922520160675,0.04913151264190674,0.9553067684173584,0.11687679588794708,0.9244961738586426,0.1886540949344635,0.8967308402061462,0.2683097720146179,0.913390040397644,0.22102203965187073,0.9544110894203186,0.11945806443691254,0.9344379901885986,0.17328616976737976,0.9894312620162964,0.03165964037179947,0.9896103739738464,0.028945809230208397,0.9713389873504639,0.07249327749013901,0.9363188743591309,0.15917006134986877,0.9121361374855042,0.22470875084400177,0.9063143730163574,0.24315878748893738,4.096957206726074,0.9845988750457764,0.05060328170657158,0.980659008026123,0.07291030138731003,0.9777936935424805,0.06614893674850464,0.9405444264411926,0.16358180344104767,0.9201289415359497,0.2360890805721283,0.9108166098594666,0.24632391333580017,0.9860315322875977,0.04195237159729004,0.9405444264411926,0.17661741375923157,0.9151146411895752,0.23996877670288086,0.8767908215522766,0.3171081840991974,0.9269341230392456,0.20999997854232788,0.969197690486908,0.11429751664400101,0.9849570393562317,0.0553770437836647,0.9580945372581482,0.13309736549854279,0.9201289415359497,0.23394885659217834,0.8964899778366089,0.2930852770805359,0.9269341230392456,0.21566607058048248,0.9502149224281311,0.16028568148612976,0.9391117691993713,0.17973077297210693,0.9899713397026062,0.032624151557683945,0.9896131753921509,0.04221382364630699,0.969197690486908,0.09769551455974579,0.9344555735588074,0.18932880461215973,0.9072349667549133,0.26689183712005615,0.9025787711143494,0.27000370621681213
36,3.3717379570007324,0.988625168800354,0.03377600386738777,0.9903269410133362,0.028887977823615074,0.9752798676490784,0.06514625251293182,0.9440215229988098,0.14072899520397186,0.9134796261787415,0.21765264868736267,0.9051499962806702,0.2375948429107666,0.9874607920646667,0.03587818518280983,0.951545000076294,0.12917305529117584,0.9370353817939758,0.16374711692333221,0.8965517282485962,0.2601301372051239,0.9215404987335205,0.20472320914268494,0.9751903414726257,0.06518099457025528,0.9846842885017395,0.04220906272530556,0.9593372344970703,0.10673853009939194,0.928974449634552,0.18208645284175873,0.9026421904563904,0.25248992443084717,0.9196596741676331,0.2086055427789688,0.9610389471054077,0.10847975313663483,0.9341692924499512,0.17205478250980377,0.9897895455360413,0.028749994933605194,0.988804280757904,0.028925644233822823,0.9751903414726257,0.06354229152202606,0.9385579824447632,0.15404707193374634,0.9158083200454712,0.21767191588878632,0.9120465517044067,0.22379270195960999,4.0085272789001465,0.9867478609085083,0.0571260005235672,0.9824498295783997,0.07900495082139969,0.9788681864738464,0.067958302795887,0.9480658769607544,0.1597844958305359,0.9147564172744751,0.2357349842786789,0.9186962842941284,0.2308943122625351,0.9885386824607849,0.050097182393074036,0.9462750554084778,0.16809754073619843,0.9276504516601562,0.22302915155887604,0.90329509973526,0.2787156105041504,0.9247850775718689,0.20547910034656525,0.9734957218170166,0.12130772322416306,0.9831662178039551,0.0636221393942833,0.9570200443267822,0.1371822953224182,0.9272922873497009,0.2297273576259613,0.9007879495620728,0.27940231561660767,0.9251432418823242,0.2106931060552597,0.9516475796699524,0.1624240130186081,0.9494985938072205,0.15944522619247437,0.9906876683235168,0.029073692858219147,0.9881805181503296,0.04749428853392601,0.9677650332450867,0.10316455364227295,0.9305157661437988,0.1889255940914154,0.9115329384803772,0.2614109218120575,0.907951295375824,0.26267024874687195
37,3.226628303527832,0.9881773591041565,0.033553123474121094,0.9892521500587463,0.028847288340330124,0.977250337600708,0.06009901687502861,0.9468876123428345,0.13278816640377045,0.9163457155227661,0.20983052253723145,0.9170622229576111,0.21554173529148102,0.9881773591041565,0.032446615397930145,0.9504702091217041,0.1264149397611618,0.935960590839386,0.16609537601470947,0.9041647911071777,0.24747957289218903,0.9201074838638306,0.19840815663337708,0.9780564308166504,0.059269391000270844,0.9817286133766174,0.04835807904601097,0.9641737341880798,0.10122444480657578,0.9290640354156494,0.17679719626903534,0.9026421904563904,0.25394028425216675,0.9268249273300171,0.1900119036436081,0.9601433277130127,0.10679201036691666,0.936677098274231,0.16367237269878387,0.9904164671897888,0.0274610985070467,0.9896999597549438,0.02786775678396225,0.974473774433136,0.06680908799171448,0.9450962543487549,0.14050747454166412,0.9205552935600281,0.2046964168548584,0.9202865958213806,0.21226702630519867,3.9961650371551514,0.9831662178039551,0.05731179565191269,0.9795845150947571,0.0733487457036972,0.9738538861274719,0.07252272963523865,0.9462750554084778,0.15528540313243866,0.9186962842941284,0.2343103289604187,0.9190544486045837,0.24496318399906158,0.9885386824607849,0.044141367077827454,0.9473495483398438,0.1672574281692505,0.9294412732124329,0.21999937295913696,0.9007879495620728,0.2726703882217407,0.9237105846405029,0.20705574750900269,0.9724212288856506,0.12385409325361252,0.986389696598053,0.05766347795724869,0.9588108658790588,0.13366128504276276,0.9251432418823242,0.21454043686389923,0.90329509973526,0.27835604548454285,0.921561598777771,0.22679950296878815,0.952363908290863,0.14768154919147491,0.9416189193725586,0.16754311323165894,0.9881805181503296,0.03659385070204735,0.9885386824607849,0.04361771047115326,0.9684813618659973,0.1009761318564415,0.9369627237319946,0.18711109459400177,0.9101002812385559,0.2579863369464874,0.9065186381340027,0.27972468733787537
38,3.1711459159851074,0.9892521500587463,0.031088639050722122,0.9898790717124939,0.02905390039086342,0.9782355427742004,0.06071256473660469,0.9483206272125244,0.12991993129253387,0.9210031628608704,0.2051440179347992,0.9170622229576111,0.21470703184604645,0.987908661365509,0.03386425971984863,0.9530676007270813,0.12157073616981506,0.9372144937515259,0.1600964367389679,0.9030004739761353,0.2518981695175171,0.9252127408981323,0.19132453203201294,0.9780564308166504,0.061701737344264984,0.9857590794563293,0.04095557704567909,0.9621137380599976,0.10283629596233368,0.9308553338050842,0.1765061914920807,0.8997761011123657,0.2533394992351532,0.9284370541572571,0.19021989405155182,0.9637259244918823,0.0973849818110466,0.938737154006958,0.16335797309875488,0.9901477694511414,0.02638845518231392,0.9903269410133362,0.026311926543712616,0.9759068489074707,0.062428154051303864,0.9486789107322693,0.13584250211715698,0.9233318567276001,0.1980547159910202,0.9193909764289856,0.20609904825687408,3.761270046234131,0.986389696598053,0.05142103508114815,0.9838825464248657,0.06244221702218056,0.9795845150947571,0.06387124210596085,0.9455587267875671,0.1573987603187561,0.9312320947647095,0.20567993819713593,0.922636091709137,0.2284245640039444,0.9871060252189636,0.042963121086359024,0.9494985938072205,0.16391228139400482,0.9287249445915222,0.2157789170742035,0.9011461138725281,0.2822209596633911,0.9358882308006287,0.18417659401893616,0.9738538861274719,0.11693716049194336,0.9878223538398743,0.05333765968680382,0.9623925685882568,0.12584072351455688,0.9319484233856201,0.20488333702087402,0.9118911027908325,0.2655365467071533,0.926217794418335,0.21011824905872345,0.954512894153595,0.14362680912017822,0.9477077126502991,0.1525898575782776,0.9924784898757935,0.026716476306319237,0.9896131753921509,0.04310024157166481,0.9688395261764526,0.10320649296045303,0.9430515766143799,0.16857369244098663,0.9036533236503601,0.2515985071659088,0.9143982529640198,0.2466186136007309
39,2.9758715629577637,0.9896999597549438,0.02888692356646061,0.9914016723632812,0.02626952901482582,0.9775190353393555,0.06162767857313156,0.9502015113830566,0.12763787806034088,0.9248544573783875,0.19331859052181244,0.9205552935600281,0.20177023112773895,0.9897895455360413,0.02798154577612877,0.9547693729400635,0.11399977654218674,0.9450962543487549,0.14417943358421326,0.9108822345733643,0.23387667536735535,0.9330049157142639,0.17880071699619293,0.9789521098136902,0.057771943509578705,0.9874607920646667,0.035585518926382065,0.965875506401062,0.092018261551857,0.9377518892288208,0.16509096324443817,0.909896969795227,0.22980135679244995,0.9285266399383545,0.18234877288341522,0.9679355025291443,0.09315575659275055,0.9455441236495972,0.14653682708740234,0.9919390678405762,0.026311267167329788,0.9903269410133362,0.025426050648093224,0.976533830165863,0.06296076625585556,0.9511867165565491,0.12883515655994415,0.9242274761199951,0.1962021291255951,0.9212718605995178,0.197463721036911,3.682115316390991,0.9860315322875977,0.04900094494223595,0.985315203666687,0.06100468710064888,0.9763610363006592,0.06671444326639175,0.9516475796699524,0.15096057951450348,0.9312320947647095,0.21198254823684692,0.9208452701568604,0.22341838479042053,0.9878223538398743,0.03995849937200546,0.9509312510490417,0.15027497708797455,0.9333810806274414,0.2110694944858551,0.9007879495620728,0.2684793174266815,0.9308739304542542,0.18554535508155823,0.9770773649215698,0.09806621074676514,0.9860315322875977,0.052018120884895325,0.9609599113464355,0.1250060796737671,0.9258595705032349,0.2086479812860489,0.907951295375824,0.26766255497932434,0.9294412732124329,0.2015560120344162,0.9491404294967651,0.14355343580245972,0.9437679052352905,0.16160310804843903,0.9921203255653381,0.02862600050866604,0.9881805181503296,0.040565915405750275,0.9734957218170166,0.09111165255308151,0.9416189193725586,0.1776421070098877,0.9111747741699219,0.24170182645320892,0.921561598777771,0.23486900329589844
